id,playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews
71,0.4666666666666667,False,9000.0,"Action,Indie,RPG,Simulation,Strategy","Single-player,Steam Trading Cards,Steam Workshop,Includes level editor","Open World,Sandbox,RPG,Survival,Strategy,Building,Crafting,Post-apocalyptic,City Builder,Singleplayer,Indie,Base Building,Simulation,Management,Adventure,RTS,Ninja,Early Access,Steampunk,Alternate History","Feb 27, 2019","6 Dec, 2018",12603.0,1460.0
72,1.1,False,3600.0,"Adventure,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Indie,Dystopian,Choices Matter,Strategy,Atmospheric,Singleplayer,Story Rich,Simulation,Adventure,Dark,Multiple Endings,2D,RPG,Political,Great Soundtrack,Violent,Stealth,Point & Click,Difficult,Horror","Apr 23, 2018","9 Nov, 2016",9347.0,971.0
73,0.0,False,4800.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Indie,Adventure,Action,Platformer,Atmospheric,Puzzle,Puzzle-Platformer,Dark,Singleplayer,Dystopian,Political,2.5D,Story Rich,Horror,Stealth,Side Scroller,Sci-fi,Cinematic,Survival,Classic","Mar 1, 2018","11 Jul, 2017",223.0,67.0
74,0.13333333333333333,False,3600.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Dark Humor,Violent,Gore,FPS,Action,Open World,Classic,Singleplayer,Sandbox,Mature,Comedy,Funny,First-Person,Adventure,Shooter,Multiplayer,Satire,Family Friendly,Moddable,Indie","Apr 11, 2017","2 Nov, 2012",32422.0,1690.0
75,0.0,False,3600.0,"Action,Strategy","Single-player,Multi-player,Co-op","Strategy,Action,Tactical,Military,Singleplayer,Simulation","Jan 30, 2018","17 Jul, 2007",94.0,55.0
76,0.0,False,4800.0,"Action,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Great Soundtrack,Indie,Action,Narration,Singleplayer,RPG,Hack and Slash,Story Rich,Dynamic Narration,Isometric,Adventure,Action RPG,Masterpiece,Fantasy,Atmospheric,Colorful,Post-apocalyptic,2D,Music,Twin Stick Shooter",,"16 Aug, 2011",,
77,3.066666666666667,False,2600.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Captions available","Choices Matter,Indie,Adventure,Political,Historical,Choose Your Own Adventure,Story Rich,Multiple Endings,Singleplayer,Atmospheric,Action,Exploration,Point & Click,Replay Value,Great Soundtrack,Short,Violent,3D Vision,Third Person","Jul 2, 2018","4 Apr, 2016",608.0,197.0
78,0.0,False,7800.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Story Rich,Atmospheric,Fantasy,Female Protagonist,Cyberpunk,Choices Matter,Singleplayer,Third Person,Point & Click,Great Soundtrack,Episodic,Futuristic,Kickstarter,Sci-fi,Choose Your Own Adventure,Exploration,Masterpiece,Indie,Walking Simulator","Jun 27, 2019","21 Jul, 2017",1990.0,412.0
79,1.85,False,3600.0,Action,"Single-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Open World,Action,Comedy,Co-op,Third-Person Shooter,Funny,Sandbox,Third Person,Online Co-Op,Character Customization,Singleplayer,Great Soundtrack,Shooter,Multiplayer,Crime,Female Protagonist,Adventure,Satire,RPG,Zombies","Aug 1, 2017","17 Nov, 2011",31291.0,1358.0
80,0.0,False,9900.0,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards","Strategy,War,Historical,RTS,Simulation,Tactical,Indie,Multiplayer,Wargame,America,Military,Singleplayer,Open World,Real Time Tactics,Early Access","Jun 27, 2019","14 Jul, 2017",2638.0,424.0
81,0.05,False,3200.0,"Simulation,Strategy","Single-player,Multi-player,Steam Trading Cards,Steam Cloud,Includes level editor","Strategy,Medieval,RTS,Multiplayer,Classic,City Builder,Tactical,Historical,Economy,Simulation,Singleplayer,Building,Masterpiece,Sandbox,Adventure,Co-op,Action,Great Soundtrack,2D,Remake","Feb 8, 2019","21 Oct, 2013",3430.0,136.0
82,5.916666666666667,False,6800.0,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Platformer,Adventure,Puzzle,Co-op,Fantasy,Indie,Online Co-Op,Local Co-Op,Beautiful,Action,Physics,Multiplayer,Great Soundtrack,Singleplayer,Atmospheric,2D,RPG,Casual,Medieval,Local Multiplayer","Nov 3, 2016","6 Jun, 2013",11298.0,491.0
83,6.366666666666666,False,9500.0,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","JRPG,RPG,Classic,Story Rich,Great Soundtrack,Singleplayer,Time Travel,Fantasy,Retro,Anime,Cult Classic,Replay Value,Sci-fi,2D,Turn-Based,Multiple Endings,Masterpiece,Pixel Graphics,Action,Adventure","Feb 23, 2019","27 Feb, 2018",1382.0,390.0
84,0.0,False,7800.0,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Leaderboards","Simulation,Politics,Strategy,Indie,Turn-Based,Political,Singleplayer,Economy,Management,Sandbox,Moddable,Difficult,2D,Turn-Based Strategy,Education,Casual,Capitalism,Sequel,Funny","Dec 22, 2017","14 Oct, 2013",3958.0,1430.0
85,0.13333333333333333,True,0.0,"Free to Play,Indie,Massively Multiplayer","Multi-player,MMO,Steam Achievements,Steam Trading Cards,Includes level editor","Free to Play,Multiplayer,Funny,Massively Multiplayer,2D,Platformer,Casual,Cute,Racing,Adventure,Online Co-Op,Indie,Survival,Strategy,Mouse only,Co-op,Action,Comedy,Family Friendly,Puzzle","Jan 4, 2017","30 Jan, 2015",261.0,49.0
86,0.11666666666666667,False,600.0,"Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards","Puzzle,Casual,Indie,Minimalist,Short,Singleplayer,Relaxing,2D,Great Soundtrack,Difficult,Atmospheric,Logic","Sep 20, 2016","6 Jul, 2015",6148.0,172.0
87,0.0,False,6800.0,Action,"Single-player,Co-op,Steam Cloud","Action,FPS,Shooter,Co-op,Singleplayer,Multiplayer,Military,Open World,First-Person,War,Masterpiece,Controller","Jan 30, 2018","29 Feb, 2008",331.0,203.0
88,0.0,True,0.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards","Platformer,Great Soundtrack,Action,Fast-Paced,3D Platformer,Singleplayer,2D,Moddable,Adventure,Colorful,Classic,Retro,Family Friendly,Time Travel,Third Person,Controller,3D,3D Vision,Replay Value,Funny","Jul 29, 2019","3 Nov, 2011",5016.0,425.0
89,3.0833333333333335,False,16800.0,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Anime,Fighting,Action,Ninja,Multiplayer,Adventure,Story Rich,Singleplayer,Local Multiplayer,Great Soundtrack,Third Person,Fantasy,Atmospheric,Open World,Online Co-Op,Co-op,Beat 'em up,Local Co-Op,Memes,Heist","Nov 27, 2017","4 Feb, 2016",14647.0,3002.0
90,32.766666666666666,False,9900.0,RPG,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Open World,Post-apocalyptic,Exploration,Singleplayer,RPG,Atmospheric,Adventure,Shooter,First-Person,Story Rich,Action,Sci-fi,FPS,Action RPG,Sandbox,Great Soundtrack,Third Person,Survival,Third-Person Shooter,Casual","Dec 7, 2017","9 Nov, 2015",68660.0,27235.0
91,0.1,False,29900.0,Action,"Single-player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Open World,Hunting,Co-op,Action RPG,Hack and Slash,Character Customization,Anime,RPG,JRPG,Controller,Singleplayer","Jun 27, 2019","21 Mar, 2017",678.0,175.0
92,0.0,False,9500.0,Strategy,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Turn-Based Strategy,Tactical,Strategy,Sci-fi,Turn-Based,Aliens,Singleplayer,Base Building,Turn-Based Tactics,Unforgiving,Replay Value,Addictive,Multiplayer,Perma Death,Action,RPG,Character Customization,Difficult,Masterpiece,Atmospheric","Mar 11, 2018","11 Oct, 2012",24817.0,1421.0
93,0.0,False,5000.0,"Adventure,Indie","Single-player,Steam Achievements","Cyberpunk,Pixel Graphics,Story Rich,Choices Matter,Great Soundtrack,Adventure,Atmospheric,Indie,Point & Click,Singleplayer,Sci-fi,2D,Nudity,Violent,LGBTQ+,Visual Novel,Retro,Dystopian","May 11, 2018","22 Jan, 2018",2941.0,245.0
94,0.45,False,3700.0,"Action,Adventure","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Stats,Includes level editor,Commentary available","Puzzle,Co-op,First-Person,Sci-fi,Comedy,Singleplayer,Online Co-Op,Funny,Adventure,Science,Female Protagonist,Story Rich,Multiplayer,Action,Atmospheric,Masterpiece,Local Co-Op,FPS,Strategy,Space","Nov 28, 2016","18 Apr, 2011",115489.0,1653.0
95,1.5333333333333334,False,11200.0,"Action,Adventure,Indie","Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,VR Support,SteamVR Collectibles,Steam Cloud,Steam Leaderboards","Zombies,VR,Horror,Action,Multiplayer,FPS,Adventure,Survival,Indie,Gore,Survival Horror,Shooter,First-Person,Open World,Violent,Co-op,Singleplayer,Post-apocalyptic,Funny,Difficult","Dec 27, 2017","6 Dec, 2016",3102.0,536.0
96,0.0,False,3600.0,Indie,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Platformer,Puzzle,Indie,Metroidvania,2D,Steampunk,Singleplayer,Puzzle-Platformer,Action,Adventure,Difficult,Physics,Exploration,Side Scroller,Retro,Atmospheric,Great Soundtrack,Cute,Dark Fantasy,Nonlinear","Nov 17, 2018","13 Dec, 2013",1127.0,185.0
97,0.0,False,7900.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Indie,Fantasy,Cult Classic,Retro,Classic,1990's,Singleplayer,Story Rich,Atmospheric,Puzzle,Masterpiece,Remake,Great Soundtrack,Third Person","Nov 9, 2016","28 May, 2013",1393.0,153.0
98,0.0,False,4800.0,"Action,Adventure,Indie","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Leaderboards","Metroidvania,Adventure,Indie,Action,2D,Exploration,Sci-fi,Singleplayer,Local Co-Op,Puzzle,Controller,Psychedelic,Co-op,Atmospheric,Multiplayer","Feb 16, 2018","17 Apr, 2012",328.0,44.0
99,0.0,False,4200.0,"Action,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Indie,Strategy,Pixel Graphics,Mythology,Rogue-lite,Rogue-like,Singleplayer,Great Soundtrack","May 11, 2018","18 Aug, 2016",408.0,82.0
100,0.8,False,3600.0,"Indie,Simulation","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor","Sandbox,Multiplayer,Funny,Moddable,Building,Comedy,Co-op,First-Person,Mod,Physics,Simulation,Online Co-Op,FPS,Singleplayer,Action,Shooter,Animation & Modeling,Indie,Massively Multiplayer,Adventure","Oct 31, 2017","29 Nov, 2006",322460.0,14590.0
101,0.1,False,6800.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Walking Simulator,Adventure,Story Rich,Sci-fi,Female Protagonist,Indie,Space,First-Person,Exploration,Atmospheric,Singleplayer,Mystery,Futuristic,Short,Cyberpunk,Illuminati,Casual,Great Soundtrack,LGBTQ+,Psychological Horror","Oct 25, 2017","1 Aug, 2017",1415.0,210.0
102,2.8,False,3600.0,"Action,Adventure,RPG",Single-player,"Adventure,Point & Click,Female Protagonist,Story Rich,Classic,Masterpiece,Fantasy,Sci-fi,Singleplayer,Cult Classic,Great Soundtrack,Puzzle,Retro,1990's,Funny,Remake,Futuristic,Comedy,Third Person","Mar 3, 2017","1 May, 2007",1015.0,94.0
103,0.0,False,3600.0,Indie,"Single-player,Steam Achievements,Partial Controller Support","Metroidvania,Indie,Exploration,Female Protagonist,Great Soundtrack,Adventure,Underwater,2D,Singleplayer,Beautiful,Action,Fantasy,Atmospheric,Open World,Side Scroller,Platformer,Story Rich,Philisophical,Puzzle,Action-Adventure","Oct 28, 2017","15 Dec, 2008",468.0,43.0
104,0.5,False,2900.0,"Indie,Simulation,Strategy","Single-player,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet","Rogue-like,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Survival,Rogue-lite,Adventure,Pixel Graphics,Masterpiece,RPG,Atmospheric","Mar 10, 2017","14 Sep, 2012",34729.0,1454.0
105,0.0,False,9800.0,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled","Strategy,Warhammer 40K,Space,RTS,Sci-fi,Multiplayer,Games Workshop,Singleplayer,Tactical,Real Time Tactics,Action,Fantasy,Gothic,Co-op,Survival,Great Soundtrack,War,Masterpiece,Naval","Mar 8, 2018","21 Apr, 2016",2644.0,1256.0
106,0.0,False,8800.0,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Puzzle,Exploration,Atmospheric,Great Soundtrack,Singleplayer,Colorful,Fantasy,Indie,3D Platformer,Open World,Relaxing,Story Rich,Action,Third Person,Walking Simulator,Platformer,Casual,Family Friendly,Controller","Apr 9, 2019","26 May, 2017",1813.0,188.0
107,0.03333333333333333,True,0.0,"Indie,Audio Production",Single-player,"Audio Production,Indie,VR,Music","Sep 1, 2018","20 Apr, 2017",0.0,0.0
108,0.0,False,3700.0,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Indie,Simulation,Adventure,Choices Matter,Story Rich,Political,Dystopian,Singleplayer,Point & Click,Interactive Fiction,Hacking,Detective,Great Soundtrack,Visual Novel,Mystery,Puzzle,Atmospheric","Feb 27, 2018","22 Feb, 2018",463.0,131.0
109,1.6833333333333333,False,7000.0,"Action,Indie,Strategy","Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","World War I,Multiplayer,FPS,Action,Realistic,War,Historical,Violent,Shooter,Strategy,Military,Gore,Indie,First-Person,Singleplayer,Simulation,Atmospheric,Early Access,Survival,Co-op","Apr 14, 2019","16 Nov, 2017",3129.0,595.0
110,0.0,False,7900.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Commentary available","Adventure,Point & Click,Indie,Singleplayer,Puzzle,Story Rich,Fantasy,Great Soundtrack,Atmospheric,Masterpiece,Hand-drawn,Comedy","Nov 9, 2016","6 May, 2014",611.0,212.0
111,0.25,False,6800.0,RPG,"Single-player,Shared/Split Screen,Partial Controller Support","RPG,Fantasy,Great Soundtrack,Female Protagonist,Turn-Based,Adventure,Platformer,2D,Atmospheric,Story Rich,Hand-drawn,Masterpiece,Beautiful,Singleplayer,Local Co-Op,Side Scroller,Cute,Turn-Based Strategy,Indie,Casual","Mar 22, 2018","29 Apr, 2014",9038.0,696.0
112,0.08333333333333333,True,0.0,"Action,Casual,Free to Play,Indie","Single-player,Full controller support,VR Support","VR,Free to Play,Indie,Education,Action,Casual,Singleplayer,Sci-fi,Science,Exploration,Dynamic Narration,3D Vision,Funny,Comedy,Racing,Physics,Simulation,Space","Nov 21, 2017","19 Jan, 2015",3.0,2.0
113,1.75,False,6800.0,RPG,Single-player,"RPG,Fantasy,Open World,Dragons,Third Person,Action RPG,Adventure,Singleplayer,Action,Magic,Character Customization,Atmospheric,Medieval,Comedy,Great Soundtrack,Female Protagonist,Funny,Story Rich,Masterpiece,First-Person","Nov 28, 2016","29 Oct, 2012",1683.0,395.0
114,0.0,False,6800.0,Gore,"Single-player,Multi-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Destruction,Open World,Mars,Sci-fi,Physics,Third-Person Shooter,Action,Gore,Sandbox,Singleplayer,Multiplayer,Shooter,Third Person,Great Soundtrack","Jan 30, 2018","3 Jul, 2018",973.0,304.0
115,0.2,False,9900.0,"Action,RPG",Single-player,"RPG,Sci-fi,Story Rich,Action,Third-Person Shooter,Space,Singleplayer,Great Soundtrack,Third Person,Choices Matter,Shooter,Female Protagonist,Character Customization,Adventure,Masterpiece,Open World,Atmospheric,Romance,Real-Time with Pause,Action RPG","May 9, 2018","19 Dec, 2008",9674.0,639.0
116,0.0,False,10000.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Female Protagonist,Hack and Slash,Sexual Content,Nudity,Singleplayer,Spectacle fighter,Great Soundtrack,Mature,Character Action Game,Adventure,Fantasy,Fast-Paced,Third Person,Beat 'em up,Comedy,Anime,Gore,Classic,Atmospheric","Oct 29, 2018","11 Apr, 2017",8836.0,854.0
117,0.0,False,6800.0,Action,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Open World,Action,Destruction,Physics,Sci-fi,Third Person,Mars,Third-Person Shooter,Multiplayer,Singleplayer,Sandbox,Shooter,Adventure,Atmospheric,Masterpiece,Co-op,Great Soundtrack,Controller,Survival,FPS","Jan 30, 2018","15 Sep, 2009",5190.0,553.0
118,1.4166666666666667,False,1100.0,"Adventure,Indie","Single-player,Steam Trading Cards","Puzzle,Indie,Point & Click,Adventure,Horror,Surreal,Psychological Horror,Mystery,Singleplayer,Atmospheric,Hand-drawn,2D","Apr 24, 2018","29 Jan, 2016",1373.0,91.0
119,2.533333333333333,False,13800.0,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","RPG,Party-Based RPG,Isometric,Story Rich,Fantasy,Singleplayer,CRPG,Character Customization,Choices Matter,Open World,Real-Time with Pause,Adventure,Pirates,Turn-Based,Great Soundtrack,Exploration,Nudity,Atmospheric,Romance,Female Protagonist","Apr 10, 2017","8 May, 2018",3393.0,712.0
120,2.3,False,6800.0,Design & Illustration,"VR Support,SteamVR Collectibles","Design & Illustration,VR,Hand-drawn,Singleplayer,Casual","Nov 19, 2017","5 Apr, 2016",333.0,24.0
121,0.0,False,4800.0,"Action,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Hack and Slash,Action,RPG,Arcade,Co-op,Masterpiece,Adventure,Linear,Local Co-Op,Fantasy,Online Co-Op,Beat 'em up,Multiplayer,Singleplayer,Action RPG,Isometric,Top-Down,Magic,Third Person,Female Protagonist","Apr 4, 2017","31 Jul, 2014",424.0,1442.0
122,0.5,False,7000.0,"Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Simulation,Building,Singleplayer,Education,Realistic,Sandbox,Indie,First-Person,Relaxing,Casual,Management,Early Access,Puzzle,Funny,Great Soundtrack,Replay Value,Multiplayer,Atmospheric,VR,Nudity","May 1, 2019","29 Jan, 2019",8121.0,850.0
123,0.5333333333333333,False,8500.0,"Indie,RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Includes level editor","RPG,Turn-Based,Strategy,Tactical,Turn-Based Strategy,Indie,Story Rich,Fantasy,Great Soundtrack,Kickstarter,Tactical RPG,Choices Matter,Hand-drawn,Atmospheric,2D,Singleplayer,Crowdfunded,Strategy RPG,Adventure,Masterpiece","Jun 28, 2017","14 Jan, 2014",8353.0,1007.0
124,0.0,False,7000.0,"Adventure,Indie",Single-player,"FMV,Detective,Noir,Cyberpunk,Adventure,Mystery,First-Person,Atmospheric,Multiple Endings,Dystopian,Comedy,Cinematic,Surreal,Nonlinear,Dynamic Narration,Mouse only,Difficult,Indie,Sci-fi,Kickstarter","Jun 27, 2019","8 May, 2014",419.0,42.0
125,0.0,False,7000.0,"Adventure,Early Access","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Early Access,Survival,Space,Early Access,Comedy,Crafting,Adventure,First-Person,Open World,Singleplayer,Exploration,Sci-fi,Indie,Sandbox,Atmospheric,Base Building,Action,Aliens,FPS,Horror","Sep 19, 2018","13 Sep, 2018",3068.0,295.0
126,0.13333333333333333,True,0.0,"Action,Free to Play,Early Access","Multi-player,Online Multi-Player,Partial Controller Support","Early Access,Battle Royale,Free to Play,Multiplayer,Shooter,Early Access,Survival,PvP,Third-Person Shooter,Action,Third Person,Competitive,FPS,Fantasy,Team-Based,Massively Multiplayer,Co-op,Open World,Online Co-Op,Memes","Dec 3, 2018","5 Jun, 2018",6.0,2.0
127,0.0,True,0.0,"Casual,Free to Play",Single-player,"VR,Design & Illustration,Beautiful,Animation & Modeling,Free to Play,Casual","Jan 19, 2019","15 Jan, 2019",0.0,0.0
128,0.0,False,6900.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Story Rich,Great Soundtrack,Masterpiece,2D,Retro,Cult Classic,1990's,Classic","Apr 21, 2018","15 Nov, 2016",634.0,110.0
129,0.0,False,9900.0,"Violent,Gore,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Story Rich,Visual Novel,Puzzle,Mystery,Psychological Horror,Choices Matter,Multiple Endings,Adventure,Anime,Great Soundtrack,Atmospheric,Violent,Gore,Sci-fi,Horror,Singleplayer,Point & Click,Time Travel,Thriller,Detective","Aug 11, 2019","24 Mar, 2017",898.0,52.0
130,1.4,False,15400.0,Racing,"Single-player,Multi-player,Online Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Racing,Futuristic,Fast-Paced,Great Soundtrack,Indie,Sci-fi,Multiplayer,Colorful,VR,Singleplayer,Arcade,Driving,Simulation,Difficult,Space,Atmospheric,Action,Split Screen,Sports","Dec 21, 2017","2 Sep, 2016",2125.0,333.0
131,0.016666666666666666,False,6800.0,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop","Board Game,Strategy,Card Game,Multiplayer,Turn-Based,Steampunk,Indie,Turn-Based Strategy,Replay Value,2D,Singleplayer,Stylized,Atmospheric,Fantasy,Great Soundtrack,Competitive,Politics,Early Access,Comedy,Soundtrack","Aug 4, 2018","10 Mar, 2016",2790.0,450.0
132,0.6333333333333333,False,6800.0,Action,"Single-player,Multi-player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled","Co-op,Online Co-Op,Local Co-Op,Twin Stick Shooter,Top-Down Shooter,Action,Multiplayer,Sci-fi,Comedy,4 Player Local,Funny,Top-Down,Shooter,Space,Strategy,Difficult,Mechs,Survival,Isometric,Hack and Slash","Nov 22, 2018","7 Dec, 2015",10595.0,888.0
133,49.38333333333333,False,30800.0,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","Hunting,Co-op,Multiplayer,Action,Open World,RPG,Third Person,Adventure,Fantasy,Character Customization,Difficult,Singleplayer,Action RPG,Exploration,Great Soundtrack,Replay Value,Atmospheric,Hack and Slash,JRPG,Souls-like","Aug 12, 2018","9 Aug, 2018",56368.0,20286.0
134,0.0,False,1800.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Puzzle,Indie,Point & Click,Adventure,Psychological Horror,Horror,Atmospheric,Singleplayer,Mystery,2D,Story Rich","Apr 24, 2018","11 Jan, 2018",1081.0,76.0
135,0.0,False,6900.0,Strategy,"Single-player,Multi-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Strategy,World War II,RTS,War,Historical,Realistic,Multiplayer,Real-Time,Tanks,Singleplayer,Real Time Tactics,Military","Sep 7, 2019","11 Aug, 2017",2048.0,883.0
136,0.85,False,8800.0,"Action,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud","Space,Simulation,Sci-fi,Action,Space Sim,Sandbox,Singleplayer,Open World,Economy,Trading,Strategy,Atmospheric,Moddable,4X,Adventure,Exploration,Great Soundtrack,Masterpiece,Management","Oct 27, 2017","15 Nov, 2013",1945.0,2951.0
137,0.0,False,4800.0,"Action,Indie,Strategy","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Leaderboards","Action,Strategy,VR,Indie,FPS,Multiplayer,Singleplayer,Survival,Early Access,Shooter,First-Person","Nov 25, 2018","14 Sep, 2016",507.0,96.0
138,0.7,False,11200.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Story Rich,Time Manipulation,Singleplayer,Sci-fi,Cinematic,Third Person,Third-Person Shooter,Atmospheric,Adventure,Choices Matter,Episodic,Shooter,Time Travel,Bullet Time,Great Soundtrack,Open World,Controller,Masterpiece,Stealth","Jun 22, 2018","29 Sep, 2016",8215.0,1424.0
139,0.0,False,5900.0,"Adventure,Indie","Steam Achievements,Steam Trading Cards,Steam Cloud,Commentary available","Point & Click,Adventure,Comedy,Indie,Funny,Dark Humor,Female Protagonist,Singleplayer,Psychological,Puzzle,2D,Story Rich,Great Soundtrack","Feb 27, 2019","25 Oct, 2013",656.0,138.0
140,0.0,False,26800.0,"Action,Adventure,Casual,Massively Multiplayer","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Anime,Fighting,Action,Character Customization,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,Beat 'em up,MMORPG,Great Soundtrack,Dragons,Casual,Moddable","Jun 21, 2019","27 Oct, 2016",8356.0,2040.0
141,0.0,False,11200.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","Adventure,VR,Action,Puzzle,Indie,First-Person","Apr 22, 2018","17 Oct, 2017",365.0,55.0
142,0.5,False,800.0,"Casual,Indie,RPG,Simulation","Single-player,Steam Achievements,Steam Trading Cards,VR Support,Partial Controller Support,Steam Cloud","Simulation,Indie,Relaxing,Casual,Singleplayer,Masterpiece,Great Soundtrack,God Game,Beautiful,Experimental,Space,Nature,Music,Procedural Generation,Realistic,Third Person,Difficult,Illuminati,Funny,VR","Sep 12, 2015","18 Aug, 2014",9318.0,1194.0
143,4.216666666666667,False,3700.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Story Rich,Choices Matter,Atmospheric,Supernatural,Female Protagonist,Indie,Adventure,Mystery,Horror,Great Soundtrack,Singleplayer,Multiple Endings,Thriller,Psychological Horror,Walking Simulator,Side Scroller,2.5D,2D,Short,Lovecraftian","Oct 4, 2016","14 Jan, 2016",5361.0,402.0
